start_stop,vid_cid,label,VAD,text,vid,i,path
[125.7300 - 128.0000],Ses04M_impro08_M014,fru,"[3.0000, 2.5000, 2.5000]","Ma'am, I understand that.",Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M014.wav
[130.8000 - 147.7700],Ses04M_impro08_M015,fru,"[2.5000, 3.0000, 3.5000]","Ma'am, I - I - I understand that. I understand that. What I can do for you right now is what I'm telling you is that I can do- I can give you a hundred dollars back and then you'll have to fill out a complaint form and then you'll get -- there'll be some investigation. Some men will show up at your house and go through your things.",Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M015.wav
[147.7900 - 151.0300],Ses04M_impro08_M016,fru,"[3.0000, 3.0000, 3.0000]",And then then you'll get some money back.,Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M016.wav
[152.9700 - 157.9313],Ses04M_impro08_M017,neu,"[3.0000, 3.0000, 3.0000]",A few weeks.  You won't even know that they were there.,Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M017.wav
[162.8746 - 169.7300],Ses04M_impro08_M018,fru,"[2.0000, 3.5000, 3.0000]","Okay.  You know what?  I just don't feel like doing this anymore.  Um, you can have all the money back, two hundred dollar, right now.",Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M018.wav
[170.5400 - 177.4600],Ses04M_impro08_M019,neu,"[3.0000, 3.5000, 3.5000]","Yeah.  That's fine.  I just -- that's fine. Yeah, I mean, it doesn't make any difference to me.  I mean, it's not like it's going to cost my job or anything.",Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M019.wav
[177.4600 - 183.7900],Ses04M_impro08_M020,neu,"[3.0000, 3.5000, 3.0000]","I mean, technically, that's policy.  But, like, I mean, I don't really care about -- nobody really cares about policy here.",Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M020.wav
[184.8400 - 186.2900],Ses04M_impro08_M021,neu,"[3.0000, 2.5000, 2.5000]",Sure.,Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M021.wav
[187.4800 - 188.7100],Ses04M_impro08_M022,neu,"[3.5000, 2.5000, 3.0000]",You're welcome.,Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M022.wav
[191.5700 - 194.5300],Ses04M_impro08_M023,neu,"[3.0000, 3.5000, 3.0000]","No, no, no, it's cool.  It's cool.  It's cool.  So, um",Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M023.wav
[194.7200 - 198.3000],Ses04M_impro08_M024,neu,"[3.5000, 3.0000, 2.5000]","You know, so- I mean, are you doing anything later?  Or um",Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M024.wav
[199.8300 - 209.8200],Ses04M_impro08_M025,neu,"[3.5000, 4.0000, 3.0000]","Oh, I don't know.  I mean, I don't know.  I just thought, you know, maybe you want to get some co--I mean, I'm actually -- wait, where do you live?  Oh, you're in Los Angeles, I see.  Oh, no, that sucks 'cause I'm in, actually in Alabama.",Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M025.wav
[210.1800 - 214.3200],Ses04M_impro08_M026,neu,"[3.0000, 4.0000, 2.5000]","God, that's like a whole problem with like-- But, no, I mean, hey-- if you ever",Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M026.wav
[214.3353 - 223.2800],Ses04M_impro08_M027,neu,"[3.5000, 3.0000, 3.0000]","if you ever come out to Montgomery, I mean, you know, just -- just call up, you know, call up the operator and I'll-- I'll be here. So, um.",Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M027.wav
[227.2200 - 228.5400],Ses04M_impro08_M028,neu,"[3.5000, 2.5000, 3.0000]",Alright. Take Care.,Ses04M_impro08,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M028.wav
[8.3600 - 13.4200],Ses04M_script01_1_F000,neu,"[2.5000, 3.5000, 2.0000]",What's he going to say?  Maybe we ought to tell him before he sees it.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F000.wav
[19.1300 - 20.9592],Ses04M_script01_1_F002,sur,"[2.5000, 3.0000, 1.5000]",When?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F002.wav
[60.7100 - 65.5200],Ses04M_script01_1_F007,sad,"[2.0000, 3.0000, 2.5000]",He's getting just like after he died.  What's the meaning in that?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F007.wav
[71.4600 - 73.2221],Ses04M_script01_1_F008,sur,"[2.5000, 3.0000, 1.5000]",What?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F008.wav
[77.3300 - 79.9800],Ses04M_script01_1_F009,fru,"[2.0000, 2.5000, 2.5000]","What do you mean, dishonest?",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F009.wav
[85.1700 - 87.4000],Ses04M_script01_1_F010,fru,"[2.0000, 2.5000, 3.0000]",What do you want to do?  Argue with him?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F010.wav
[104.0500 - 106.2100],Ses04M_script01_1_F011,ang,"[2.5000, 3.5000, 3.0000]",You can't say that to him.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F011.wav
[106.7200 - 109.4900],Ses04M_script01_1_F012,ang,"[2.5000, 3.5000, 2.0000]",How are you going to prove it?  Can you prove it?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F012.wav
[112.1200 - 120.3900],Ses04M_script01_1_F013,ang,"[2.0000, 3.5000, 3.5000]","To you it is and to me, but not to him.  You can talk yourself blue in the face, but there's no body and no grave, so where are you?",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F013.wav
[132.7200 - 134.7331],Ses04M_script01_1_F015,neu,"[2.5000, 2.0000, 1.5000]",Why?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F015.wav
[141.7500 - 144.6100],Ses04M_script01_1_F017,neu,"[2.5000, 2.5000, 2.5000]","Well that's only your business, Chris.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F017.wav
[146.7000 - 149.7400],Ses04M_script01_1_F018,ang,"[2.0000, 3.0000, 3.0000]",What do you want me to do?  You're old enough to know your own mind.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F018.wav
[151.3089 - 154.9400],Ses04M_script01_1_F019,neu,"[3.0000, 2.5000, 2.5000]",Well you want to make sure your father isn't going to have --,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F019.wav
[157.1000 - 159.3310],Ses04M_script01_1_F020,fru,"[2.5000, 3.0000, 3.0000]",I'm just saying.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F020.wav
[167.4800 - 171.6000],Ses04M_script01_1_F021,ang,"[2.0000, 3.5000, 3.5000]",I ignore what I got to ignore.  The girl is Larry's girl.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F021.wav
[172.1200 - 176.8251],Ses04M_script01_1_F022,ang,"[2.0000, 4.0000, 3.5000]","From father's point of view, he's not dead.  And you have no right to take his girl.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F022.wav
[176.9217 - 183.3008],Ses04M_script01_1_F023,fru,"[2.0000, 3.5000, 3.0000]","Now you can go on from there if you know where to go. But I'm telling you I don't know where to go.  See, I don't know.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F023.wav
[183.3700 - 185.8621],Ses04M_script01_1_F024,fru,"[2.5000, 2.0000, 2.5000]",Now what can I do for you?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F024.wav
[203.0900 - 208.0920],Ses04M_script01_1_F027,neu,"[2.5000, 3.0000, 2.5000]",How do you know she'll marry you?  Maybe she feels the same way father does.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F027.wav
[218.9100 - 222.0700],Ses04M_script01_1_F028,neu,"[2.5000, 3.0000, 2.5000]","The trouble is, you don't see enough women.  You never did.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F028.wav
[223.1500 - 225.7400],Ses04M_script01_1_F029,ang,"[2.0000, 3.5000, 3.5000]",I don't see why it has to be Annie.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F029.wav
[243.3600 - 244.9800],Ses04M_script01_1_F031,fru,"[2.5000, 1.0000, 2.0000]","Alright, then, mom.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F031.wav
[249.4700 - 252.1500],Ses04M_script01_1_F032,neu,"[3.0000, 2.0000, 2.5000]",Yes we did. Do you want to keep going?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F032.wav
[252.9400 - 255.1616],Ses04M_script01_1_F033,neu,"[2.5000, 3.0000, 2.5000]",Just give it some more thought.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F033.wav
[272.6600 - 274.7000],Ses04M_script01_1_F034,ang,"[2.0000, 2.5000, 3.0000]",What the hell is this?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F034.wav
[281.7300 - 283.8190],Ses04M_script01_1_F035,ang,"[2.0000, 4.5000, 3.5000]",Are you crazy?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F035.wav
[286.6000 - 289.5900],Ses04M_script01_1_F036,ang,"[2.0000, 4.5000, 3.5000]",You've got a business here.  What the hell is this?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F036.wav
[291.2400 - 293.3300],Ses04M_script01_1_F037,ang,"[2.0000, 4.5000, 3.5000]",Must you be inspired?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F037.wav
[316.6807 - 319.8702],Ses04M_script01_1_F039,ang,"[2.5000, 3.0000, 3.0000]",You don't want to think like that.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F039.wav
[321.7800 - 331.0700],Ses04M_script01_1_F040,ang,"[2.0000, 3.5000, 3.5000]","Alright.  But just don't think like that because what the hell did we work for?  That's all for you, Chris.  The whole shooting match is just for you.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F040.wav
[333.1700 - 335.7500],Ses04M_script01_1_F041,ang,"[2.0000, 3.5000, 3.5000]","But don't think that way, you hear me?",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F041.wav
[12.6200 - 14.9500],Ses04M_script01_1_M000,neu,"[2.5000, 2.0000, 3.0000]",He saw it.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M000.wav
[17.4500 - 19.4152],Ses04M_script01_1_M001,neu,"[2.5000, 2.0000, 2.5000]",He was out here when it broke.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M001.wav
[64.7000 - 72.0641],Ses04M_script01_1_M007,fru,"[2.0000, 3.0000, 3.5000]","I don't know the meaning of it, mom.  But I know one thing; we made a terrible mistake with dad.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M007.wav
[86.6900 - 92.1000],Ses04M_script01_1_M010,fru,"[2.0000, 3.5000, 3.0000]",I don't want to argue with him but it's time he realized that nobody believes Larry's alive anymore.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M010.wav
[105.1900 - 106.9187],Ses04M_script01_1_M013,ang,"[2.5000, 3.0000, 3.5000]",We've gotta say it to him.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M013.wav
[108.7300 - 113.0300],Ses04M_script01_1_M014,ang,"[2.5000, 3.5000, 3.5000]","For God's sake, three years.  Nobody comes back after three years.  It's insane.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M014.wav
[127.6600 - 133.5100],Ses04M_script01_1_M016,fru,"[2.5000, 3.0000, 3.0000]","Alright, alright, alright.  Listen.  You know why I asked Annie here don't you?",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M016.wav
[134.1600 - 136.2800],Ses04M_script01_1_M017,fru,"[2.5000, 2.5000, 3.5000]",You know why.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M017.wav
[139.6800 - 142.1800],Ses04M_script01_1_M018,neu,"[2.5000, 2.5000, 2.5000]",Going to ask her to marry me.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M018.wav
[144.0800 - 147.0300],Ses04M_script01_1_M019,fru,"[1.5000, 3.0000, 3.5000]",You know it's not only my business.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M019.wav
[153.7600 - 157.4947],Ses04M_script01_1_M021,ang,"[2.0000, 3.5000, 3.5000]","Well, then you know it's not only my business.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M021.wav
[158.9800 - 168.5000],Ses04M_script01_1_M022,ang,"[1.5000, 3.5000, 3.5000]","Sometimes you infuriate me, you know that?  Isn't it your business, too, if I tell this to father and he throws a fit about it?  You have such a talent for ignoring things.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M022.wav
[170.2500 - 172.6000],Ses04M_script01_1_M023,fru,"[2.0000, 3.0000, 4.0000]",She's not Larry's girl.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M023.wav
[185.4754 - 195.6700],Ses04M_script01_1_M024,fru,"[2.0000, 2.0000, 3.0000]","I don't know why it is but every time I reach out for something I want, I have to pull back because other people will suffer.  My whole bloody life, time after time after time.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M024.wav
[197.3400 - 199.2484],Ses04M_script01_1_M025,fru,"[1.5000, 3.5000, 3.5000]",To hell with that.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M025.wav
[201.1331 - 203.9000],Ses04M_script01_1_M026,neu,"[2.0000, 2.5000, 3.0000]",I wanted to get this settled first.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M026.wav
[225.2800 - 227.1600],Ses04M_script01_1_M029,fru,"[1.5000, 4.5000, 3.5000]",Because it is.,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M029.wav
[241.5700 - 243.8700],Ses04M_script01_1_M030,fru,"[2.5000, 2.0000, 2.5000]",Line?,Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M030.wav
[246.6500 - 249.7974],Ses04M_script01_1_M031,neu,"[2.5000, 2.5000, 2.5000]","Alright, then, mom.  Did we skip something?  No.  Alright, then, mom.",Ses04M_script01_1,4,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M031.wav
