vid_cid,label,VAD,text,vid,por,score_label,meld_label
Ses05M_impro04_F023,neu,"[1.5000, 3.0000, 3.5000]","ah. Not- Not selling pot, right? Okay so. Fair enough. Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F024,neu,"[1.5000, 3.0000, 3.5000]","Not- Not selling pot, right? Okay so. Fair enough. Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm. Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills?",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F026,neu,"[1.5000, 3.0000, 3.5000]","Okay so. Fair enough. Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm. Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills? Well, maybe we can find you something with juggling.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F027,neu,"[1.5000, 3.0000, 3.5000]","Fair enough. Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm. Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills? Well, maybe we can find you something with juggling. Have you checked out Craig's List and stuff?",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F028,neu,"[1.5000, 3.0000, 3.5000]","Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm. Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills? Well, maybe we can find you something with juggling. Have you checked out Craig's List and stuff? What if you do kids parties? oh, come on.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F029,neu,"[1.5000, 3.0000, 3.5000]","Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills? Well, maybe we can find you something with juggling. Have you checked out Craig's List and stuff? What if you do kids parties? oh, come on. Okay.  All right.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F030,neu,"[1.5000, 3.0000, 3.5000]","Well, maybe we can find you something with juggling. Have you checked out Craig's List and stuff? What if you do kids parties? oh, come on. Okay.  All right. Okay.  Well, fine. we won't- I won't argue with you about that.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F031,neu,"[1.5000, 3.0000, 3.5000]","Have you checked out Craig's List and stuff? What if you do kids parties? oh, come on. Okay.  All right. Okay.  Well, fine. we won't- I won't argue with you about that. What else?  I can't -- uh.  I'm drawing a blank here.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F032,neu,"[1.5000, 3.0000, 3.5000]","What if you do kids parties? oh, come on. Okay.  All right. Okay.  Well, fine. we won't- I won't argue with you about that. What else?  I can't -- uh.  I'm drawing a blank here. That's rough.  I'm really sorry, Ryan.",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F033,fru,"[1.5000, 3.0000, 3.5000]","Okay.  All right. Okay.  Well, fine. we won't- I won't argue with you about that. What else?  I can't -- uh.  I'm drawing a blank here. That's rough.  I'm really sorry, Ryan. Well, um, is that kinda like the side of you that you let people see when you go into these job interviews?",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F034,neu,"[1.5000, 3.0000, 3.5000]","Okay.  Well, fine. we won't- I won't argue with you about that. What else?  I can't -- uh.  I'm drawing a blank here. That's rough.  I'm really sorry, Ryan. Well, um, is that kinda like the side of you that you let people see when you go into these job interviews? Okay.  Well, that's good.  Yeah, I mean, you're you're- when you're happy you're a pretty personable guy.  And I don't --I don't",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F035,neu,"[1.5000, 3.0000, 3.5000]","What else?  I can't -- uh.  I'm drawing a blank here. That's rough.  I'm really sorry, Ryan. Well, um, is that kinda like the side of you that you let people see when you go into these job interviews? Okay.  Well, that's good.  Yeah, I mean, you're you're- when you're happy you're a pretty personable guy.  And I don't --I don't I can't see where the issue would be. so",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F036,neu,"[1.5000, 3.0000, 3.5000]","That's rough.  I'm really sorry, Ryan. Well, um, is that kinda like the side of you that you let people see when you go into these job interviews? Okay.  Well, that's good.  Yeah, I mean, you're you're- when you're happy you're a pretty personable guy.  And I don't --I don't I can't see where the issue would be. so",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_F037,neu,"[1.5000, 3.0000, 3.5000]","Well, um, is that kinda like the side of you that you let people see when you go into these job interviews? Okay.  Well, that's good.  Yeah, I mean, you're you're- when you're happy you're a pretty personable guy.  And I don't --I don't I can't see where the issue would be. so",Ses05M_impro04,neutral,0.0,neutral
Ses05M_impro04_M000,fru,"[1.5000, 3.5000, 4.0000]","Uh, God.  I don't know what to do anymore.  Like I said -- I don't know.  There's nothing for me out there.  I can't get a job.  I haven't gotten a job in a year, three years.  What is it, three years now; right? That I haven't been able to have a job. Something like that.  I can't even remember anymore. I don't know what to do anymore.  I just get out there everyday -- well, not everyday, almost everyday.",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M001,fru,"[1.5000, 3.5000, 4.0000]","Uh, God.  I don't know what to do anymore.  Like I said -- I don't know.  There's nothing for me out there.  I can't get a job.  I haven't gotten a job in a year, three years.  What is it, three years now; right? That I haven't been able to have a job. Something like that.  I can't even remember anymore. I don't know what to do anymore.  I just get out there everyday -- well, not everyday, almost everyday. And try to do something. I mean-",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M002,fru,"[1.5000, 3.5000, 4.0000]","Uh, God.  I don't know what to do anymore.  Like I said -- I don't know.  There's nothing for me out there.  I can't get a job.  I haven't gotten a job in a year, three years.  What is it, three years now; right? That I haven't been able to have a job. Something like that.  I can't even remember anymore. I don't know what to do anymore.  I just get out there everyday -- well, not everyday, almost everyday. And try to do something. I mean- Well, everything.  I'll do temping, you know, office work.  You know, whatever to pay the bills.  You know, I'll do anything.",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M003,fru,"[1.5000, 3.5000, 4.0000]","I don't know.  There's nothing for me out there.  I can't get a job.  I haven't gotten a job in a year, three years.  What is it, three years now; right? That I haven't been able to have a job. Something like that.  I can't even remember anymore. I don't know what to do anymore.  I just get out there everyday -- well, not everyday, almost everyday. And try to do something. I mean- Well, everything.  I'll do temping, you know, office work.  You know, whatever to pay the bills.  You know, I'll do anything. But, I mean, I don't want to keep those jobs.  I don't want those jobs.It's not what I want to do.",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M004,fru,"[1.5000, 3.5000, 4.0000]","Something like that.  I can't even remember anymore. I don't know what to do anymore.  I just get out there everyday -- well, not everyday, almost everyday. And try to do something. I mean- Well, everything.  I'll do temping, you know, office work.  You know, whatever to pay the bills.  You know, I'll do anything. But, I mean, I don't want to keep those jobs.  I don't want those jobs.It's not what I want to do. But, I don't know.  God, what am I going to do?  Should I go back to school?  I can't- I can't afford to go back to school.",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M005,fru,"[1.5000, 3.5000, 4.0000]","And try to do something. I mean- Well, everything.  I'll do temping, you know, office work.  You know, whatever to pay the bills.  You know, I'll do anything. But, I mean, I don't want to keep those jobs.  I don't want those jobs.It's not what I want to do. But, I don't know.  God, what am I going to do?  Should I go back to school?  I can't- I can't afford to go back to school. What do you do?",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M006,fru,"[1.5000, 3.5000, 4.0000]","Well, everything.  I'll do temping, you know, office work.  You know, whatever to pay the bills.  You know, I'll do anything. But, I mean, I don't want to keep those jobs.  I don't want those jobs.It's not what I want to do. But, I don't know.  God, what am I going to do?  Should I go back to school?  I can't- I can't afford to go back to school. What do you do? You plan on being there forever? I mean, Like, what do you --",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M007,fru,"[1.5000, 3.5000, 4.0000]","But, I mean, I don't want to keep those jobs.  I don't want those jobs.It's not what I want to do. But, I don't know.  God, what am I going to do?  Should I go back to school?  I can't- I can't afford to go back to school. What do you do? You plan on being there forever? I mean, Like, what do you -- yeah.",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M008,neu,"[1.5000, 3.5000, 4.0000]","But, I don't know.  God, what am I going to do?  Should I go back to school?  I can't- I can't afford to go back to school. What do you do? You plan on being there forever? I mean, Like, what do you -- yeah. right.",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M009,neu,"[1.5000, 3.5000, 4.0000]","What do you do? You plan on being there forever? I mean, Like, what do you -- yeah. right. Yeah, yeah.  Well, hello.  That's what I'm doing too.  But I can't get the restaurant job.  I can't get -- -- the restaurant gig.  No one will give me anything.",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M010,neu,"[1.5000, 3.5000, 4.0000]","You plan on being there forever? I mean, Like, what do you -- yeah. right. Yeah, yeah.  Well, hello.  That's what I'm doing too.  But I can't get the restaurant job.  I can't get -- -- the restaurant gig.  No one will give me anything. I go in for these interviews, and they're all cool and everything, you know.  Their nice and I'm nice to them, you know, give and take, back and forth, and whatever.",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M011,fru,"[1.5000, 3.5000, 4.0000]","yeah. right. Yeah, yeah.  Well, hello.  That's what I'm doing too.  But I can't get the restaurant job.  I can't get -- -- the restaurant gig.  No one will give me anything. I go in for these interviews, and they're all cool and everything, you know.  Their nice and I'm nice to them, you know, give and take, back and forth, and whatever. But they always go with somebody else.",Ses05M_impro04,negative,-0.6666666865348816,sadness
Ses05M_impro04_M012,fru,"[1.5000, 3.5000, 4.0000]","right. Yeah, yeah.  Well, hello.  That's what I'm doing too.  But I can't get the restaurant job.  I can't get -- -- the restaurant gig.  No one will give me anything. I go in for these interviews, and they're all cool and everything, you know.  Their nice and I'm nice to them, you know, give and take, back and forth, and whatever. But they always go with somebody else. Yeah, absolutely.  Hello?  You know me.  I go to bars all the time.  Like, they all know me, you know.  But no one wants to hire me.",Ses05M_impro04,negative,-0.6666666865348816,sadness
