index	Dialogue_ID	Emotion	EndTime	Episode	Season	Sentiment	Speaker	SrNo	StartTime	Utterance	Utterance_ID	idx	elapse
dia780_utt3	780	neutral	00:02:52,629	3	3	neutral	Phoebe	7756	00:02:50,378	I mean, all week long everywhere I look there's you.	3	780_3	2.2510000000000003
dia780_utt4	780	sadness	00:02:55,883	3	3	negative	Guy	7757	00:02:53,131	You wouldn't return my calls, you sent back my letters....	4	780_4	2.7520000000000002
dia780_utt5	780	surprise	0:02:56,482	3	3	negative	Phoebe	7758	0:02:56,050	What?	5	780_5	0.43200000000000005
dia780_utt6	780	sadness	0:02:58,931	3	3	negative	Guy	7759	0:02:56,482	One more chance Ursula, please?	6	780_6	2.4490000000000003
dia780_utt7	780	neutral	00:03:02,389	3	3	neutral	Joey	7760	00:03:00,013	Okay.	7	780_7	2.3760000000000003
dia781_utt0	781	neutral	00:02:18,387	23	3	neutral	Phoebe	7761	00:02:14,551	Okay, and then this is the coffee house. This is where I play my music.	0	781_0	3.8360000000000003
dia781_utt1	781	joy	00:02:20,556	23	3	positive	Vince	7762	00:02:18,555	Good deal.	1	781_1	2.0010000000000003
dia782_utt0	782	neutral	0:00:03,723	19	3	neutral	Gunther	7763	0:00:03,211	Here you go.	0	782_0	0.512
dia782_utt1	782	neutral	0:00:05,857	19	3	neutral	Rachel	7764	0:00:03,723	Thank you.	1	782_1	2.1340000000000003
dia782_utt2	782	joy	00:00:27,609	19	3	positive	Mark	7765	00:00:26,151	Hi!	2	782_2	1.4580000000000002
dia782_utt3	782	joy	00:00:29,528	19	3	positive	Rachel	7766	00:00:27,819	Hi! All right, let’s go shoppin’!!	3	782_3	1.709
dia782_utt4	782	fear	00:00:32,406	19	3	negative	Mark	7767	00:00:29,821	Um, y'know, before we go ah, there’s something I need to say.	4	782_4	2.585
dia782_utt5	782	neutral	00:00:34,908	19	3	neutral	Rachel	7768	00:00:32,824	Oh, okay.	5	782_5	2.084
dia782_utt6	782	fear	00:00:40,622	19	3	negative	Mark	7769	00:00:38,121	I’ve kinda of had this ah, this crush on you.	6	782_6	2.5010000000000003
dia782_utt7	782	joy	00:00:44,668	19	3	positive	Mark	7770	00:00:41,791	But since you were with Ross, I-I didn’t do anything about it.	7	782_7	2.8770000000000002
dia782_utt8	782	fear	00:00:48,797	19	3	negative	Mark	7771	00:00:44,836	But, now that you’re not, I’d really like to ask you out sometime.	8	782_8	3.9610000000000003
dia782_utt9	782	fear	00:00:53,343	19	3	negative	Mark	7772	00:00:49,466	So-so that’s-that’s what I’m doing, now.	9	782_9	3.8770000000000002
dia782_utt10	782	surprise	00:00:57,931	19	3	positive	Rachel	7773	00:00:56,806	Wow! Umm....	10	782_10	1.125
dia782_utt11	782	neutral	00:01:10,360	19	3	neutral	Gunther	7774	00:01:09,069	I dropped a cup.	11	782_11	1.2910000000000001
dia783_utt0	783	neutral	00:09:58,888	12	4	neutral	Phoebe	7775	00:09:56,679	Hello, tiny embryos.	0	783_0	2.209
dia783_utt1	783	joy	00:10:02,851	12	4	positive	Phoebe	7776	00:10:00,516	Well, I’m-I’m Phoebe Buffay, hi!	1	783_1	2.335
dia783_utt2	783	joy	00:10:08,273	12	4	positive	Phoebe	7777	00:10:04,353	I’m-I’m-I’m hoping to be your uterus for the next nine months.	2	783_2	3.9200000000000004
dia783_utt3	783	joy	00:10:14,154	12	4	positive	Phoebe	7778	00:10:09,191	You should know, that we’re doing this for Frank and Alice, who you know, you’ve been there!	3	783_3	4.963
dia783_utt4	783	joy	00:10:22,871	12	4	positive	Phoebe	7779	00:10:17,283	Umm, y’know they want you so much, so when you guys get in there, really grab on.	4	783_4	5.588
dia783_utt5	783	joy	00:10:33,173	12	4	positive	Phoebe	7780	00:10:23,497	Okay, and-and I promise that I’ll keep you safe and warm until you’re ready to have them take you home, so… Oh!	5	783_5	9.676
dia783_utt6	783	neutral	00:10:41,556	12	4	neutral	Phoebe	7781	00:10:35,384	And also, umm next time you see me, I’m screaming, don’t worry, that’s what’s supposed to happen.	6	783_6	6.172000000000001
dia783_utt7	783	neutral	00:10:45,268	12	4	neutral	Dr. Zane	7782	00:10:43,392	Ready?	7	783_7	1.8760000000000001
dia783_utt8	783	sadness	00:10:47,562	12	4	negative	Phoebe	7783	00:10:46,020	Uh-huh.  Good luck.	8	783_8	1.542
dia784_utt0	784	neutral	00:28:19,196	23	9	neutral	Ross	7784	00:28:08,269	Then we have to await the data from recent MRI scans and DNA testing which call into question information gathered from years of simple carbon dating.	0	784_0	10.927000000000001
dia784_utt1	784	sadness	00:28:26,787	23	9	negative	Rachel	7785	00:28:19,364	Look at that woman sitting by the pool getting tan... so leathery and wrinkled, I'm so	1	784_1	7.423
dia785_utt0	785	neutral	00:22:52,912	11	9	neutral	Man	7786	00:22:50,786	I'm not your brother.	0	785_0	2.1260000000000003
dia785_utt1	785	anger	00:23:03,756	11	9	negative	Phoebe/Waitress	7787	00:22:53,121	What about my children Drake?! Huh!?  No!! No!! No! God!	1	785_1	10.635
dia786_utt0	786	neutral	00:09:08,421	1	9	neutral	Nurse	7788	00:09:05,586	Why don’t we try massaging the breast to stimulate the flow.	0	786_0	2.835
dia786_utt1	786	anger	00:09:11,466	1	9	negative	Joey	7789	00:09:08,631	Are you kidding me?!	1	786_1	2.835
dia786_utt2	786	anger	00:09:15,971	1	9	negative	Rachel	7790	00:09:13,195	It’s just so frustrating! Why doesn’t she want my breast?!	2	786_2	2.7760000000000002
dia786_utt3	786	anger	00:09:18,723	1	9	negative	Joey	7791	00:09:16,180	I don’t know! Maybe she’s crazy!	3	786_3	2.543
dia787_utt0	787	neutral	00:16:57,932	7	6	neutral	Janine	7792	00:16:55,889	Hey Joey, I got some beer for you.	0	787_0	2.043
dia787_utt1	787	neutral	00:17:02,687	7	6	neutral	Joey	7793	00:16:59,309	"Uh, don't you mean ""for whom?"""	1	787_1	3.378
dia787_utt2	787	neutral	00:17:09,318	7	6	neutral	Janine	7794	00:17:04,314	Sure, listen I was gonna order some pizza, you wanna share one?	2	787_2	5.0040000000000004
dia787_utt3	787	neutral	00:17:13,740	7	6	neutral	Joey	7795	00:17:09,486	Pizza, heh, its not like I never had that before...ba dum bum cheshhh.	3	787_3	4.2540000000000004
dia787_utt4	787	neutral	00:17:17,368	7	6	neutral	Janine	7796	00:17:16,201	Is there something wrong?	4	787_4	1.167
dia787_utt5	787	neutral	00:17:23,833	7	6	neutral	Joey	7797	00:17:18,912	All right, All right, let's just get this out in the open okay?	5	787_5	4.921
dia787_utt6	787	neutral	00:17:25,501	7	6	neutral	Joey	7798	00:17:24,001	You're hot.	6	787_6	1.5
dia787_utt7	787	neutral	00:17:28,212	7	6	neutral	Joey	7799	00:17:26,670	I'm lovable.	7	787_7	1.542
dia787_utt8	787	neutral	00:17:31,382	7	6	neutral	Joey	7800	00:17:28,714	Clearly there's a vibe going on between us.	8	787_8	2.668
dia787_utt9	787	neutral	00:17:37,597	7	6	neutral	Joey	7801	00:17:31,550	But, we're roommates and it's a huge mistake for us to continue down this road.	9	787_9	6.047000000000001
dia787_utt10	787	neutral	00:17:39,515	7	6	neutral	Janine	7802	00:17:37,765	Joey...	10	787_10	1.75
dia788_utt0	788	fear	00:20:47,203	13	6	negative	Monica	7803	00:20:42,157	Oh no it’s not, no it’s not. It’s a first date. I’m	0	788_0	5.046
dia788_utt1	788	joy	00:20:56,087	13	6	positive	Chandler	7805	00:20:52,626	Ho-oh, he’s gonna get some!	1	788_1	3.4610000000000003
dia788_utt2	788	neutral	00:21:03,594	13	6	neutral	Chandler	7806	00:20:58,465	Of the glare from the streetlight out of his apartment.	2	788_2	5.1290000000000004
dia788_utt3	788	neutral	00:21:13,771	13	6	neutral	Chandler	7807	00:21:03,804	Y’know so umm, he’s closed the drapes there so he can have a nice, pleasant conversation with your little sister.	3	788_3	9.967
dia788_utt4	788	neutral	00:21:16,190	13	6	neutral	Chandler	7808	00:21:14,564	Well, I’m off to bed!	4	788_4	1.6260000000000001
dia789_utt0	789	joy	00:08:47,901	15	5	positive	Katie	7809	00:08:43,814	You were so funny with that waiter! You're such a nut!	0	789_0	4.087000000000001
dia789_utt1	789	joy	00:08:56,743	15	5	positive	Joey	7810	00:08:53,783	Y'know, breadstick fangs are always funny.	1	789_1	2.96
dia789_utt2	789	joy	00:09:00,080	15	5	positive	Katie	7811	00:08:56,994	No, you make them funny. You're the funny one!	2	789_2	3.0860000000000003
dia789_utt3	789	fear	0:09:05,920	15	5	negative	Joey	7812	0:09:02,625	Uhh, look Katie, uh listen, we-we need to talk.	3	789_3	3.2950000000000004
dia789_utt4	789	neutral	0:09:06,116	15	5	neutral	Joey	7813	0:09:05,920	Okay?	4	789_4	0.196
dia789_utt5	789	fear	0:09:08,304	15	5	negative	Joey	7814	0:09:06,212	Umm, look I like you.	5	789_5	2.092
dia789_utt6	789	fear	0:09:11,316	15	5	negative	Joey	7815	0:09:08,304	I-I really do, I like you a lot.	6	789_6	3.012
dia789_utt7	789	anger	0:09:11,462	15	5	negative	Joey	7816	0:09:11,316	Okay?	7	789_7	0.14600000000000002
dia789_utt8	789	joy	00:09:20,392	15	5	positive	Joey	7817	00:09:11,551	But sometimes when you, when you playfully punch me like that it-it feels like someone's hitting me with a very tiny but very	8	789_8	8.841000000000001
dia789_utt9	789	surprise	00:09:28,084	15	5	positive	Katie	7818	00:09:22,353	Aww, like I could hurt you. Are you making fun of my size? Don't make fun of me because of my size!	9	789_9	5.731000000000001
dia790_utt0	790	surprise	00:06:26,885	18	1	negative	Rachel	7819	00:06:24,467	Oh, Joey! Sorry!	0	790_0	2.418
dia791_utt0	791	joy	00:02:00,202	12	8	positive	Rachel	7820	00:01:55,115	They made you head of the department!	0	791_0	5.087000000000001
dia791_utt1	791	joy	00:02:04,373	12	8	positive	Ross	7821	00:01:55,115	No, I get to teach one of his advanced classes!  Why didn’t I get head of the department?	1	791_1	9.258000000000001
dia791_utt2	791	neutral	0:02:06,877	12	8	neutral	Joey	7822	0:02:05,375	Oh! Hey Rach, listen umm	2	791_2	1.502
dia791_utt3	791	neutral	0:02:07,381	12	8	neutral	Rachel	7823	0:02:06,877	Yeah.	3	791_3	0.504
dia791_utt4	791	neutral	00:02:10,003	12	8	neutral	Joey	7824	00:02:07,502	I got a big date coming up, do you know a good restaurant?	4	791_4	2.5010000000000003
dia791_utt5	791	neutral	00:02:15,259	12	8	neutral	Rachel	7825	00:02:10,588	Uh, Paul’s Café. They got great food and it’s really romantic.	5	791_5	4.671
dia791_utt6	791	joy	00:02:16,844	12	8	positive	Joey	7826	00:02:15,426	Ooh, great! Thanks!	6	791_6	1.4180000000000001
dia791_utt7	791	neutral	00:02:20,556	12	8	neutral	Rachel	7827	00:02:17,011	Yeah! Oh, and then afterwards you can take her to the	7	791_7	3.5450000000000004
dia791_utt8	791	neutral	00:02:31,066	12	8	neutral	Joey	7828	00:02:27,438	You sure are naming a lot of ways to postpone sex, I’ll tell ya	8	791_8	3.628
dia791_utt9	791	sadness	0:02:33,737	12	8	negative	Rachel	7829	0:02:31,568	Ooh, I miss dating.	9	791_9	2.169
dia791_utt10	791	neutral	0:02:36,343	12	8	neutral	Rachel	7830	0:02:33,737	Gettin’ all dressed up and going to a fancy restaurant.	10	791_10	2.6060000000000003
dia791_utt11	791	joy	00:02:41,410	12	8	positive	Rachel	7831	00:02:37,157	I’m not gonna be able to do that for so long, and it’s so much fun!	11	791_11	4.253
dia791_utt12	791	neutral	00:02:46,248	12	8	neutral	Rachel	7832	00:02:42,120	I mean not that sitting at home worrying about giving birth to a sixteen pound baby is not fun.	12	791_12	4.128
dia791_utt13	791	neutral	0:02:48,881	12	8	neutral	Joey	7833	0:02:47,959	Hey, y’know what?	13	791_13	0.922
dia791_utt14	791	neutral	0:02:51,403	12	8	neutral	Rachel	7834	0:02:48,881	Huh?	14	791_14	2.5220000000000002
dia791_utt15	791	neutral	0:02:51,592	12	8	neutral	Joey	7835	0:02:51,403	Why don’t I take you out?	15	791_15	0.189
dia791_utt16	791	surprise	00:02:55,007	12	8	negative	Rachel	7836	00:02:52,046	What?! Joey, you don’t want to go on a date with a pregnant lady.	16	791_16	2.9610000000000003
dia791_utt17	791	joy	00:02:58,051	12	8	positive	Joey	7837	00:02:55,175	Yes I do!	17	791_17	2.8760000000000003
dia791_utt18	791	joy	00:03:05,100	12	8	positive	Joey	7838	00:02:55,175	And we’re gonna go out, we’re gonna have a good time, and take your mind off of childbirth and c-sections and-and giant baby heads stretching out	18	791_18	9.925
dia791_utt19	791	joy	00:03:06,768	12	8	positive	Rachel	7839	00:03:05,268	Okay! I’ll go with ya! I’ll go! I’ll go with ya.	19	791_19	1.5
dia791_utt20	791	neutral	0:03:07,979	12	8	neutral	Joey	7840	0:03:06,936	I’ll be fun.	20	791_20	1.0430000000000001
dia791_utt21	791	neutral	0:03:09,508	12	8	neutral	Rachel	7841	0:03:07,979	All right?	21	791_21	1.5290000000000001
dia792_utt0	792	joy	0:09:18,986	19	9	positive	Rachel	7842	0:09:17,724	Hi!	0	792_0	1.262
dia792_utt1	792	joy	0:09:19,197	19	9	positive	Joey	7843	0:09:18,986	Hey!	1	792_1	0.21100000000000002
dia792_utt2	792	neutral	00:09:24,106	19	9	neutral	Rachel	7844	00:09:19,309	Joey, I gotta tell ya, I've been thinking	2	792_2	4.797000000000001
dia792_utt3	792	joy	00:09:32,197	19	9	positive	Joey	7845	00:09:24,273	Oh, you know, the writing was good, and the director is good,    and... and my co-star's good	3	792_3	7.924
dia792_utt4	792	joy	00:09:38,036	19	9	positive	Rachel	7846	00:09:35,909	God, you have to tell me what happens tomorrow!	4	792_4	2.1270000000000002
dia792_utt5	792	surprise	00:09:41,039	19	9	positive	Joey	7847	00:09:38,245	Ow, I'm just going over the script now! You wanna read lines with    me?	5	792_5	2.794
dia792_utt6	792	disgust	00:09:44,668	19	9	negative	Rachel	7848	00:09:41,206	Me? Oh, no, I am not an actress.	6	792_6	3.462
dia792_utt7	792	neutral	0:09:46,218	19	9	neutral	Joey	7849	0:09:44,876	Oh, all right, I can ask Monica.	7	792_7	1.342
dia792_utt8	792	anger	0:09:47,352	19	9	negative	Rachel	7850	0:09:46,218	Oh screw her, that part is mine!	8	792_8	1.1340000000000001
dia792_utt9	792	neutral	00:09:51,675	19	9	neutral	Joey	7851	00:09:48,880	Right...  ok, so just from the top of the page, right here.	9	792_9	2.7950000000000004
dia792_utt10	792	surprise	00:09:59,850	19	9	negative	Rachel	7852	00:09:51,842	Okay. . Hello Drake, I'm surprised to see you    here.	10	792_10	8.008000000000001
dia792_utt11	792	surprise	00:10:03,353	19	9	negative	Joey/Drake	7853	00:10:00,058	I can't believe you married him.	11	792_11	3.2950000000000004
dia792_utt12	792	anger	00:10:06,815	19	9	negative	Rachel/actress	7854	00:10:03,520	But what choice did I have. He was keeping my sister    in a	12	792_12	3.2950000000000004
dia792_utt13	792	sadness	00:10:12,696	19	9	negative	Joey/Drake	7855	00:10:09,443	So what about us? Everything we feel for each other.	13	792_13	3.253
dia792_utt14	792	joy	00:10:15,365	19	9	positive	Rachel/actress	7856	00:10:12,904	It's over! You	14	792_14	2.4610000000000003
dia792_utt15	792	surprise	00:10:20,037	19	9	negative	Joey/Drake	7857	00:10:15,532	How can I?	15	792_15	4.505
dia792_utt16	792	sadness	00:10:27,961	19	9	negative	Joey/Drake	7858	00:10:15,532	Knowing I'll never hold you in my arms again,    or touch your skin, or feel your lips, knowing I'll never make love to you?	16	792_16	12.429
dia792_utt17	792	sadness	00:10:31,131	19	9	negative	Joey/Drake	7859	00:10:28,128	How can I accept that...	17	792_17	3.003
dia792_utt18	792	sadness	00:10:34,301	19	9	negative	Joey/Drake	7860	00:10:31,298	I can never kiss you again when it's all I can do not    to kiss you right now.	18	792_18	3.003
dia792_utt19	792	joy	00:10:38,805	19	9	positive	Rachel	7861	00:10:37,638	Kiss me.	19	792_19	1.167
dia792_utt20	792	surprise	00:10:41,767	19	9	negative	Joey	7862	00:10:40,057	What?	20	792_20	1.7100000000000002
dia793_utt0	793	joy	00:21:09,433	9	1	positive	Phoebe	7863	00:20:57,923	Come on, you know, Thanksgiving. Ooh, you got the bigger half. What'd you wish for?	0	793_0	11.510000000000002
dia793_utt1	793	neutral	00:21:11,602	9	1	neutral	Joey	7864	00:21:09,601	The bigger half.	1	793_1	2.0010000000000003
dia793_utt2	793	joy	00:21:16,148	9	1	positive	Chandler	7865	00:21:13,563	I'd like to propose a toast.	2	793_2	2.585
dia793_utt3	793	joy	00:21:18,776	9	1	positive	Chandler	7866	00:21:16,316	Little toast here, ding ding.	3	793_3	2.46
dia793_utt4	793	joy	00:21:30,788	9	1	positive	Chandler	7867	00:21:18,944	I know this isn't the kind of Thanksgiving that all of you all planned, but for me, this has been really great, you know, I think because it didn't involve divorce or projectile vomiting.	4	793_4	11.844000000000001
dia793_utt5	793	anger	00:21:41,590	9	1	negative	Chandler	7868	00:21:33,750	Anyway, I was just thinking, I mean, if you'd gone to Vail, and if you guys'd been with your family, if you didn't have syphilis and stuff, we wouldn't be all together, you know?	5	793_5	7.840000000000001
dia793_utt6	793	joy	00:21:54,020	9	1	positive	Chandler	7869	00:21:46,305	So I guess what I'm trying to say is that I'm very thankful that all of your Thanksgivings sucked.	6	793_6	7.715000000000001
dia793_utt7	793	joy	00:21:56,480	9	1	positive	All	7870	00:21:54,980	That's so sweet.	7	793_7	1.5
dia793_utt8	793	joy	00:22:02,611	9	1	positive	Ross	7871	00:22:00,485	And hey, here's to a lousy Christmas.	8	793_8	2.1260000000000003
dia793_utt9	793	joy	00:22:04,071	9	1	positive	Rachel	7872	00:22:02,779	And a crappy New Year.	9	793_9	1.292
dia793_utt10	793	joy	00:22:06,532	9	1	positive	Chandler	7873	00:22:04,239	Here, here!	10	793_10	2.293
dia794_utt0	794	anger	0:13:57,716	1	5	negative	Ross	7874	0:13:55,584	Now, hold on!	0	794_0	2.132
dia794_utt1	794	anger	0:13:58,593	1	5	negative	Ross	7875	0:13:57,716	Hold on!	1	794_1	0.877
dia794_utt2	794	anger	00:14:08,221	1	5	negative	Ross	7876	00:13:58,838	Look, look, your daughter and I are supposed to leave tonight for our honeymoon, now-now you-you tell her that I’m gonna be at that airport and I hope that she’ll be there too!	2	794_2	9.383000000000001
dia794_utt3	794	anger	00:14:11,808	1	5	negative	Ross	7877	00:14:08,764	Oh yeah, I said Rachel’s name, but it didn’t mean anything, Okay?	3	794_3	3.044
dia794_utt4	794	anger	0:14:13,477	1	5	negative	Ross	7878	0:14:12,017	She’s-she’s just a friend and that’s all!	4	794_4	1.4600000000000002
dia794_utt5	794	sadness	0:14:15,769	1	5	negative	Ross	7879	0:14:13,477	That’s all!	5	794_5	2.2920000000000003
dia794_utt6	794	anger	00:14:18,815	1	5	negative	Ross	7880	00:14:15,855	Now just tell Emily that I love her and that I can’t imagine spending my life with anyone else.	6	794_6	2.96
dia794_utt7	794	sadness	00:14:22,443	1	5	negative	Ross	7881	00:14:19,149	Please, promise me that you’ll tell her that.	7	794_7	3.294
dia794_utt8	794	anger	00:14:28,074	1	5	negative	Mr. Waltham	7882	00:14:23,988	All right, I’ll tell her.  Come on bugger face!	8	794_8	4.086
dia794_utt9	794	neutral	00:14:30,159	1	5	neutral	Mrs. Waltham	7883	00:14:28,617	Call me.	9	794_9	1.542
dia794_utt10	794	anger	00:14:35,540	1	5	negative	Mr. Waltham	7884	00:14:30,953	You spend half your life in the bathroom, why don’t you ever go out the bloody window!	10	794_10	4.587000000000001
dia795_utt0	795	surprise	0:05:00,302	6	7	negative	Ross	7885	0:04:59,340	What happened?!!	0	795_0	0.9620000000000001
dia795_utt1	795	surprise	0:05:01,517	6	7	negative	Joey	7886	0:05:00,302	Well, I don’t know!!	1	795_1	1.215
dia795_utt2	795	neutral	00:05:04,594	6	7	neutral	Ross	7887	00:05:01,718	We fell asleep! That is all.	2	795_2	2.8760000000000003
dia795_utt3	795	neutral	00:05:10,976	6	7	neutral	Joey	7888	00:05:04,762	Yeah. Yep. Yeah. All right, well uh, I’d better go.	3	795_3	6.214
dia795_utt4	795	neutral	00:05:13,103	6	7	neutral	Ross	7889	00:05:11,144	I think that would be best.	4	795_4	1.959
dia795_utt5	795	neutral	00:05:15,022	6	7	neutral	Joey	7890	00:05:13,313	Yeah. All right, I’ll talk to you later.	5	795_5	1.709
dia795_utt6	795	anger	0:05:16,491	6	7	negative	Ross	7891	0:05:15,189	Okay. But not about this!	6	795_6	1.302
dia795_utt7	795	anger	0:05:18,710	6	7	negative	Joey	7892	0:05:16,491	No! Never! Never!  Bye.	7	795_7	2.2190000000000003
dia795_utt8	795	neutral	00:05:24,364	6	7	neutral	Ross	7893	00:05:22,155	No touch! No touch!	8	795_8	2.209
dia796_utt0	796	sadness	00:13:34,395	2	9	negative	Chandler	7894	00:13:27,223	Umm ma’am, do you have a minute?  I kind of have some bad news. I don’t think I can move to Tulsa.	0	796_0	7.172000000000001
